action,confidence,cvd_pressure_ratio,entry_atr,entry_atr_15m,entry_atr_1m,entry_atr_pct,entry_histogram,entry_hour_ist,entry_macd,entry_minute_ist,entry_price,entry_reason,entry_style,entry_time,exit_price,exit_reason,exit_time,gross_atr,gross_atr_15m,gross_r,holding_bars,htf_bias,ib_extension_pct,ib_range_atr,ib_range_atr_15m,initial_risk,initial_stop_price,lot_size,lots,mae_atr,mae_atr_15m,mfe_atr,mfe_atr_15m,mfe_capture,mp_day_type,mp_periods,mp_poc,mp_reason,mp_vah,mp_val,net_2bps_atr,net_2bps_atr_15m,net_2bps_pnl,net_2bps_r,net_5bps_atr,net_5bps_atr_15m,net_5bps_pnl,net_5bps_r,of_volume_coverage,pnl,price_from_poc_atr,price_from_poc_atr_15m,qty,return_pct,session_date,stop_distance_atr,stop_distance_atr_15m,strategy_key,symbol,target_distance_atr,target_distance_atr_15m,target_price,trade_horizon,underlying
BUY,0.75,0.633,0.0929,0.582143,0.0929,0.024133,,10.3833,,623,384.95,ib_break_up,ib_break,2026-05-15T04:53:00+00:00,382.25,stop_loss,2026-05-15T05:30:00+00:00,-29.063509,-4.638036,-1.402743,37,strong,0.175,21.528525,3.435583,1924.8,383.0252,1000,1,29.063509,4.638036,1.614639,0.257669,-18.000004,trend_up,6,384.4,ib_break_up,384.7,383.9,-30.715178,-4.901614,-2853.44,-1.482461,-33.19268,-5.29698,-3083.6,-1.602037,1.0,-2700.0,5.920344,0.944785,1000,-0.7014,2026-05-15,20.719053,3.306404,commodity_futures,ALUMINI,41.437029,6.612636,388.7995,positional,ALUMINI
BUY,0.75,1.776,0.1714,0.703571,0.1714,0.045123,,11.05,,663,379.85,ib_break_up,ib_break,2026-05-18T05:33:00+00:00,384.25,trail_stop,2026-05-19T14:51:00+00:00,25.670945,6.253811,2.316765,1428,strong,0.2281,16.627771,4.050761,1899.2,377.9508,1000,1,4.375729,1.06599,38.798133,9.451782,0.661654,trend_up,9,377.8,ib_break_up,378.7,377.3,24.779347,6.036605,4247.18,2.236299,23.441949,5.710795,4017.95,2.115601,1.0,4400.0,11.960327,2.913706,1000,1.1584,2026-05-19,11.080513,2.699372,commodity_futures,ALUMINI,22.16161,5.398887,383.6485,positional,ALUMINI
BUY,0.75,0.388,0.1857,0.567857,0.1857,0.048047,,12.2333,,734,386.5,ib_break_up,ib_break,2026-05-20T06:44:00+00:00,384.35,stop_loss,2026-05-21T06:43:00+00:00,-11.577814,-3.786164,-1.112549,869,strong,0.4848,8.885299,2.90566,1932.5,384.5675,1000,1,11.577814,3.786164,2.423263,0.792453,-4.777779,trend_up,13,385.2,ib_break_up,385.7,384.8,-12.408024,-4.057659,-2304.17,-1.192326,-13.653339,-4.4649,-2535.43,-1.311992,1.0,-2150.0,7.000539,2.289308,1000,-0.5563,2026-05-21,10.40657,3.403146,commodity_futures,ALUMINI,20.813139,6.806291,390.365,positional,ALUMINI
BUY,0.75,0.383,0.3536,0.357143,0.3536,0.091169,,22.75,,1365,387.85,ib_break_up,ib_break,2026-05-26T17:15:00+00:00,392.0,trail_stop,2026-05-27T05:53:00+00:00,11.736425,11.619995,2.140058,188,strong,0.0781,9.049774,8.96,1939.2,385.9108,1000,1,0.848416,0.84,20.361991,20.159992,0.576389,trend_up,56,386.8,ib_break_up,387.2,386.0,11.295334,11.18328,3994.03,2.059628,10.633696,10.528206,3760.07,1.938983,1.0,4150.0,2.969457,2.94,1000,1.07,2026-05-27,5.484163,5.429758,commodity_futures,ALUMINI,10.968609,10.859796,391.7285,positional,ALUMINI
BUY,0.75,1.356,0.0857,0.596429,0.0857,0.022148,,10.9,,654,386.95,ib_break_up,ib_break,2026-06-01T05:24:00+00:00,395.15,trail_stop,2026-06-03T06:06:00+00:00,95.682614,13.748493,4.238164,1782,strong,0.5,8.168028,1.173653,1934.8,385.0152,1000,1,2.917153,0.419161,118.436406,17.017952,0.807882,trend_up,8,386.4,ib_break_up,386.6,386.1,93.85741,13.486232,8043.58,4.157319,91.119603,13.092841,7808.95,4.03605,1.0,8200.0,6.417736,0.922156,1000,2.1191,2026-06-03,22.576429,3.243974,commodity_futures,ALUMINI,45.151692,6.48778,390.8195,positional,ALUMINI
BUY,0.75,0.378,0.0821,0.489286,0.0821,0.020877,,10.0333,,602,393.25,ib_break_up,ib_break,2026-06-04T04:32:00+00:00,392.15,value_migration_reversal,2026-06-04T05:45:00+00:00,-13.398295,-2.248174,-0.559426,73,strong,0.25,12.180268,2.043796,1966.3,391.2837,1000,1,13.398295,2.248174,3.045067,0.510949,-4.4,trend_up,5,392.7,ib_break_up,393.0,392.3,-15.311571,-2.569213,-1257.08,-0.639312,-18.181486,-3.050772,-1492.7,-0.759142,1.0,-1100.0,6.699147,1.124088,1000,-0.2797,2026-06-04,23.950061,4.018713,commodity_futures,ALUMINI,24.969549,4.189779,395.3,positional,ALUMINI
SELL,0.75,-0.289,0.0536,0.514286,0.0536,0.013687,,12.0833,,725,391.6,ib_break_down,ib_break,2026-06-04T06:35:00+00:00,389.4,trail_stop,2026-06-04T12:56:00+00:00,41.044776,4.277775,1.123596,381,neutral,0.4,18.656716,1.944444,1958.0,393.558,1000,1,18.656716,1.944443,80.223881,8.361106,0.511628,trend_down,13,392.1,ib_break_down,393.0,391.8,38.130597,3.974053,2043.8,1.04382,33.759328,3.51847,1809.5,0.924157,1.0,2200.0,-9.328358,-0.972222,1000,0.5618,2026-06-04,36.529851,3.80722,commodity_futures,ALUMINI,73.059701,7.61444,387.684,positional,ALUMINI
SELL,0.75,-1.667,0.125,0.778571,0.125,0.032346,,11.8,,708,386.45,ib_break_down,ib_break,2026-06-05T06:18:00+00:00,388.4,stop_loss,2026-06-05T11:52:00+00:00,-15.6,-2.504589,-1.009212,334,weak,0.1091,22.0,3.53211,1932.2,388.3822,1000,1,16.0,2.568809,11.6,1.862386,-1.344828,trend_down,12,388.3,ib_break_down,388.7,387.2,-16.83976,-2.703633,-2104.97,-1.089416,-18.6994,-3.002199,-2337.43,-1.209722,1.0,-1950.0,-14.8,-2.376147,1000,-0.5046,2026-06-05,15.4576,2.481726,commodity_futures,ALUMINI,30.916,4.963581,382.5855,positional,ALUMINI
BUY,0.75,3.178,0.2036,0.478571,0.2036,0.052746,,20.6333,,1238,386.0,ib_break_up,ib_break,2026-06-08T15:08:00+00:00,383.9,stop_loss,2026-06-09T04:06:00+00:00,-10.314342,-4.388064,-1.088083,208,strong,0.0714,17.19057,7.313433,1930.0,384.07,1000,1,10.314342,4.388064,0.736739,0.313433,-13.999995,trend_up,47,384.1,ib_break_up,384.8,383.3,-11.070629,-4.709813,-2253.98,-1.167865,-12.205059,-5.192437,-2484.95,-1.287539,1.0,-2100.0,9.332024,3.970149,1000,-0.544,2026-06-09,9.479371,4.032839,commodity_futures,ALUMINI,18.958743,8.065679,389.86,positional,ALUMINI
SELL,0.75,-0.467,0.0857,0.514286,0.0857,0.02235,,10.0833,,605,383.45,ib_break_down,ib_break,2026-06-09T04:35:00+00:00,385.5,stop_loss,2026-06-09T05:45:00+00:00,-23.920653,-3.986109,-1.069212,70,neutral,0.0435,13.418903,2.236111,1917.3,385.3673,1000,1,23.920653,3.986109,0.0,0.0,,trend_down,5,383.9,ib_break_down,384.4,383.8,-25.715169,-4.285145,-2203.79,-1.149424,-28.406943,-4.733699,-2434.47,-1.269741,1.0,-2050.0,-5.250875,-0.875,1000,-0.5346,2026-06-09,22.372229,3.728081,commodity_futures,ALUMINI,44.743291,7.455968,379.6155,positional,ALUMINI
SELL,0.85,-1.283,0.1393,1.146429,0.1393,0.037436,,10.1,,606,372.1,open_drive_down_below_pval,open_drive,2026-06-10T04:36:00+00:00,376.6,value_migration_reversal,2026-06-12T05:16:00+00:00,-32.304379,-3.925232,-0.5625,1780,weak,0.0125,28.715004,3.489097,8000.0,380.1,1000,1,32.663317,3.968846,21.89519,2.660435,-1.47541,trend_down,5,372.6,open_drive_down_below_pval,374.3,372.1,-33.379325,-4.055846,-4649.74,-0.581217,-34.991744,-4.251768,-4874.35,-0.609294,1.0,-4500.0,-3.589375,-0.436137,1000,-1.2094,2026-06-12,57.430007,6.978191,commodity_futures,ALUMINI,114.860014,13.956381,356.1,positional,ALUMINI
BUY,0.75,1.13,0.1464,0.653571,0.1464,0.038781,,11.75,,705,377.5,ib_break_up,ib_break,2026-06-12T06:15:00+00:00,375.6,stop_loss,2026-06-12T08:15:00+00:00,-12.978142,-2.907106,-1.006623,120,neutral,0.0645,10.587432,2.371585,1887.5,375.6125,1000,1,13.319672,2.983609,3.415301,0.765028,-3.799999,trend_up,12,376.6,ib_break_up,376.8,375.9,-14.006967,-3.137563,-2050.62,-1.086421,-15.550205,-3.483248,-2276.55,-1.206119,1.0,-1900.0,6.147541,1.377049,1000,-0.5033,2026-06-12,12.89276,2.88798,commodity_futures,ALUMINI,25.785519,5.77596,381.275,positional,ALUMINI
SELL,0.75,-3.457,0.2893,0.621429,0.2893,0.077644,,11.4667,,688,372.6,ib_break_down,ib_break,2026-06-15T05:58:00+00:00,367.05,trail_stop,2026-06-15T08:30:00+00:00,19.184238,8.931028,2.979066,152,weak,0.0392,8.81438,4.103448,1863.0,374.463,1000,1,0.691324,0.321839,26.270308,12.229877,0.730263,trend_down,10,374.4,ib_break_down,375.0,373.5,18.6729,8.69298,5402.07,2.899662,17.905894,8.335908,5180.18,2.780556,1.0,5550.0,-6.221915,-2.896552,1000,1.4895,2026-06-15,6.439682,2.997929,commodity_futures,ALUMINI,12.879364,5.995858,368.874,positional,ALUMINI
SELL,0.75,-0.435,0.1607,1.692857,0.1607,0.045473,,10.05,,603,353.4,ib_break_down,ib_break,2026-06-16T04:33:00+00:00,356.55,stop_loss,2026-06-16T09:12:00+00:00,-19.601742,-1.86076,-1.195446,279,weak,0.0314,49.471064,4.696203,2635.0,356.035,1000,1,19.601742,1.86076,17.73491,1.683544,-1.105263,trend_down,5,353.9,ib_break_down,358.2,353.3,-20.485314,-1.944636,-3291.99,-1.249332,-21.810672,-2.07045,-3504.97,-1.330161,1.0,-3150.0,-3.111388,-0.295359,1000,-0.8913,2026-06-16,16.397013,1.55654,commodity_futures,ALUMINI,32.794026,3.11308,348.13,positional,ALUMINI
SELL,0.75,-1.064,0.125,0.707143,0.125,0.034965,,21.3,,1278,357.5,ib_break_down,ib_break,2026-06-17T15:48:00+00:00,359.8,stop_loss,2026-06-17T16:38:00+00:00,-18.4,-3.252525,-1.286713,50,weak,0.1159,27.6,4.878788,1787.5,359.2875,1000,1,18.4,3.252525,1.6,0.282828,-11.5,trend_down,50,359.6,ib_break_down,360.5,358.9,-19.54768,-3.455397,-2443.46,-1.366971,-21.2692,-3.759706,-2658.65,-1.487357,1.0,-2300.0,-16.8,-2.969697,1000,-0.6434,2026-06-17,14.3,2.527777,commodity_futures,ALUMINI,28.6,5.055555,353.925,positional,ALUMINI
SELL,0.85,-0.702,0.2107,0.771429,0.2107,0.05936,,10.0833,,605,354.95,open_drive_down_below_pval,open_drive,2026-06-18T04:35:00+00:00,358.5,stop_loss,2026-06-18T10:18:00+00:00,-16.8486,-4.601849,-1.0,343,weak,0.0167,14.238253,3.888889,3550.0,358.5,1000,1,16.8486,4.601849,1.186521,0.324074,-14.200002,trend_down,5,356.7,open_drive_down_below_pval,357.9,355.7,-17.525819,-4.786818,-3692.69,-1.040194,-18.541647,-5.06427,-3906.72,-1.100486,1.0,-3550.0,-8.305648,-2.268519,1000,-1.0001,2026-06-18,16.8486,4.601849,commodity_futures,ALUMINI,33.6972,9.203699,347.85,positional,ALUMINI
BUY,0.75,0.478,0.1,,0.1,0.02777,,11.9333,,716,360.1,ib_break_up,ib_break,2026-06-22T06:26:00+00:00,358.1,stop_loss,2026-06-22T13:46:00+00:00,-20.0,,-1.110803,440,neutral,0.1026,19.5,,1800.5,358.2995,1000,1,20.5,,5.0,,-4.0,trend_up,12,359.3,ib_break_up,359.8,358.9,-21.4364,,-2143.64,-1.19058,-23.591,,-2359.1,-1.310247,1.0,-2000.0,8.0,,1000,-0.5554,2026-06-22,18.005,,commodity_futures,ALUMINI,36.01,,363.701,positional,ALUMINI
SELL,0.75,-1.696,0.2179,0.517857,0.2179,0.060994,,20.5667,,1234,357.25,ib_break_down,ib_break,2026-06-22T15:04:00+00:00,345.7,trail_stop,2026-06-23T06:32:00+00:00,53.005966,22.303454,6.466241,358,weak,0.359,8.949059,3.765517,1786.2,359.0362,1000,1,0.688389,0.289655,64.249656,27.03449,0.825,trend_down,47,359.6,ib_break_down,359.9,358.6,52.360762,22.03197,11409.41,6.387532,51.392955,21.624744,11198.52,6.269469,1.0,11550.0,-10.784764,-4.537931,1000,3.233,2026-06-23,8.197338,3.449215,commodity_futures,ALUMINI,16.395135,6.898623,353.6775,positional,ALUMINI
SELL,0.75,-0.543,0.2571,1.653571,0.2571,0.0745,,12.5667,,754,345.1,ib_break_down,ib_break,2026-06-23T07:04:00+00:00,333.3,trail_stop,2026-06-26T17:48:00+00:00,45.896538,7.136071,2.131888,2772,weak,0.4964,27.032283,4.203024,5535.0,350.635,1000,1,10.307273,1.602592,70.011669,10.885532,0.655556,trend_down,15,349.2,ib_break_down,352.5,345.8,45.368806,7.054018,11664.32,2.107375,44.577207,6.930939,11460.8,2.070605,1.0,11800.0,-15.947102,-2.479482,1000,3.4193,2026-06-26,21.528588,3.347301,commodity_futures,ALUMINI,43.057176,6.694602,334.03,positional,ALUMINI
SELL,0.75,-1.104,0.175,0.514286,0.175,0.053517,,11.1167,,667,327.0,ib_break_down,ib_break,2026-07-02T05:37:00+00:00,329.0,stop_loss,2026-07-02T06:00:00+00:00,-11.428571,-3.888887,-1.223242,23,weak,0.3333,8.571429,2.916667,1635.0,328.635,1000,1,11.428571,3.888887,0.0,0.0,,trend_down,9,328.6,ib_break_down,329.0,327.9,-12.178286,-4.143998,-2131.2,-1.303486,-13.302857,-4.526664,-2328.0,-1.423853,1.0,-2000.0,-9.142857,-3.111111,1000,-0.6116,2026-07-02,9.342857,3.179165,commodity_futures,ALUMINI,18.685714,6.35833,323.73,positional,ALUMINI
SELL,0.75,-0.367,0.2179,0.564286,0.2179,0.06612,,17.9167,,1075,329.55,ib_break_down,ib_break,2026-07-03T12:25:00+00:00,330.5,hold_to_end,2026-07-03T17:58:00+00:00,-4.359798,-1.683543,-0.576561,334,weak,0.0426,10.784764,4.164557,1647.7,331.1977,1000,1,6.654429,2.569619,1.376778,0.531645,-3.166667,trend_up,36,331.8,ib_break_down,333.1,330.6,-4.965626,-1.917485,-1082.01,-0.656679,-5.874369,-2.268398,-1280.03,-0.776856,1.0,-950.0,-10.325838,-3.987342,1000,-0.2883,2026-07-03,7.561726,2.919973,commodity_futures,ALUMINI,15.12391,5.840124,326.2545,positional,ALUMINI
